model,timestamp,song,artist,genres
anthropic/claude-3.5-sonnet,20241121160921,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
anthropic/claude-3.5-sonnet,20241121160921,Starlight,Muse,alternative rock; modern rock; permanent wave; rock
anthropic/claude-3.5-sonnet,20241121160921,Think,Aretha Franklin,classic soul; jazz blues; memphis soul; soul; southern soul; vocal jazz
anthropic/claude-3.5-sonnet,20241121160921,Good Morning,Kanye West,Unknown
anthropic/claude-3.5-sonnet,20241121160921,Computer Love,Kraftwerk,Unknown
anthropic/claude-3.5-sonnet,20241121160921,Pure Imagination,Gene Wilder,Unknown
anthropic/claude-3.5-sonnet,20241121160929,Imagine,John Lennon,classic rock; rock
anthropic/claude-3.5-sonnet,20241121160929,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121160929,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121160929,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3.5-sonnet,20241121160929,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121160929,Three Little Birds,Bob Marley,reggae; roots reggae
anthropic/claude-3.5-sonnet,20241121160929,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3.5-sonnet,20241121160929,Beautiful Day,U2,Unknown
anthropic/claude-3.5-sonnet,20241121160929,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121160929,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3.5-sonnet,20241121160935,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121160935,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121160935,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3.5-sonnet,20241121160935,Optimistic,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
anthropic/claude-3.5-sonnet,20241121160935,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3.5-sonnet,20241121160935,Higher & Higher,Jackie Wilson,Unknown
anthropic/claude-3.5-sonnet,20241121160935,Three Little Birds,Bob Marley,reggae; roots reggae
anthropic/claude-3.5-sonnet,20241121160935,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
anthropic/claude-3.5-sonnet,20241121160935,Imagine,John Lennon,classic rock; rock
anthropic/claude-3.5-sonnet,20241121160935,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121160941,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121160941,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121160941,Thinking Machine,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121160941,Binary Sunset,John Williams,Unknown
anthropic/claude-3.5-sonnet,20241121160941,Electric Dreams,Philip Oakey,Unknown
anthropic/claude-3.5-sonnet,20241121160941,Mr. Roboto,Styx,Unknown
anthropic/claude-3.5-sonnet,20241121160941,Computer Love,Kraftwerk,Unknown
anthropic/claude-3.5-sonnet,20241121160941,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121160941,Technologic,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121160941,Harder Better Faster Stronger,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121160948,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121160948,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121160948,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121160948,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
anthropic/claude-3.5-sonnet,20241121160948,Imagination,Foster the People,Unknown
anthropic/claude-3.5-sonnet,20241121160948,Best Day of My Life,American Authors,modern rock; pop rock
anthropic/claude-3.5-sonnet,20241121160948,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3.5-sonnet,20241121160948,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3.5-sonnet,20241121160948,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3.5-sonnet,20241121160948,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121210559,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210559,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210559,Imagine,John Lennon,classic rock; rock
anthropic/claude-3.5-sonnet,20241121210559,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3.5-sonnet,20241121210559,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210559,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3.5-sonnet,20241121210559,Three Little Birds,Bob Marley,reggae; roots reggae
anthropic/claude-3.5-sonnet,20241121210559,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3.5-sonnet,20241121210559,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121210559,Beautiful Day,U2,Unknown
anthropic/claude-3.5-sonnet,20241121210605,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210605,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210605,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210605,Curious Mind (ум Просто Супер),Little Big,Unknown
anthropic/claude-3.5-sonnet,20241121210605,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
anthropic/claude-3.5-sonnet,20241121210605,Think,Aretha Franklin,classic soul; jazz blues; memphis soul; soul; southern soul; vocal jazz
anthropic/claude-3.5-sonnet,20241121210605,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210605,Don't Stop Me Now,Queen,classic rock; glam rock; rock
anthropic/claude-3.5-sonnet,20241121210605,Pure Imagination,Gene Wilder,Unknown
anthropic/claude-3.5-sonnet,20241121210605,Everybody's Free (To Wear Sunscreen),Baz Luhrmann,Unknown
anthropic/claude-3.5-sonnet,20241121210610,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210610,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210610,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121210610,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210610,Daydream,Ai Otsuka,Unknown
anthropic/claude-3.5-sonnet,20241121210610,Pure Imagination,Gene Wilder,Unknown
anthropic/claude-3.5-sonnet,20241121210610,Electric Dreams,Philip Oakey,Unknown
anthropic/claude-3.5-sonnet,20241121210610,Shelter,Porter Robinson,Unknown
anthropic/claude-3.5-sonnet,20241121210610,Everything Is Awesome,Tegan and Sara,Unknown
anthropic/claude-3.5-sonnet,20241121210610,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210616,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210616,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210616,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121210616,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210616,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210616,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3.5-sonnet,20241121210616,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3.5-sonnet,20241121210616,Imagine,John Lennon,classic rock; rock
anthropic/claude-3.5-sonnet,20241121210616,Three Little Birds,Bob Marley,reggae; roots reggae
anthropic/claude-3.5-sonnet,20241121210616,Pure Imagination,Gene Wilder,Unknown
anthropic/claude-3.5-sonnet,20241121210621,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210621,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210621,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210621,Curiosity,Carly Rae Jepsen,Unknown
anthropic/claude-3.5-sonnet,20241121210621,Electric Feel,MGMT,alternative rock; indie rock; indietronica; modern rock; rock
anthropic/claude-3.5-sonnet,20241121210621,Wonder,Madeon,Unknown
anthropic/claude-3.5-sonnet,20241121210621,Believer,Imagine Dragons,Unknown
anthropic/claude-3.5-sonnet,20241121210621,Instant Crush,Daft Punk ft. Julian Casablancas,Unknown
anthropic/claude-3.5-sonnet,20241121210621,Think,Aretha Franklin,classic soul; jazz blues; memphis soul; soul; southern soul; vocal jazz
anthropic/claude-3.5-sonnet,20241121210621,Binary Sunset,John Williams,Unknown
anthropic/claude-3.5-sonnet,20241121210626,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210626,Curious,Franz Joseph Haydn,Unknown
anthropic/claude-3.5-sonnet,20241121210626,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210626,Think,Johann Sebastian Bach,Unknown
anthropic/claude-3.5-sonnet,20241121210626,Hello World,Louie Zong,Unknown
anthropic/claude-3.5-sonnet,20241121210626,Binary Sunset,John Williams,Unknown
anthropic/claude-3.5-sonnet,20241121210626,Electric Dreams,Philip Oakey,Unknown
anthropic/claude-3.5-sonnet,20241121210626,Computation,Wolfgang Amadeus Mozart,Unknown
anthropic/claude-3.5-sonnet,20241121210626,Perfect Day,Lou Reed,Unknown
anthropic/claude-3.5-sonnet,20241121210626,Pure Imagination,Gene Wilder,Unknown
anthropic/claude-3.5-sonnet,20241121210631,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210631,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210631,Imagine,John Lennon,classic rock; rock
anthropic/claude-3.5-sonnet,20241121210631,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210631,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210631,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121210631,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
anthropic/claude-3.5-sonnet,20241121210631,Pure Imagination,Gene Wilder,Unknown
anthropic/claude-3.5-sonnet,20241121210631,Dream a Little Dream of Me,Ella Fitzgerald,Unknown
anthropic/claude-3.5-sonnet,20241121210631,Weightless,Marconi Union,ambient
anthropic/claude-3.5-sonnet,20241121210636,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210636,Here to Help,Artificial Intelligence,Unknown
anthropic/claude-3.5-sonnet,20241121210636,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210636,Think,Aretha Franklin,classic soul; jazz blues; memphis soul; soul; southern soul; vocal jazz
anthropic/claude-3.5-sonnet,20241121210636,Curious Mind,Binary Systems,Unknown
anthropic/claude-3.5-sonnet,20241121210636,Connection,OneRepublic,Unknown
anthropic/claude-3.5-sonnet,20241121210636,Pure Logic,Data Flow,Unknown
anthropic/claude-3.5-sonnet,20241121210636,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3.5-sonnet,20241121210636,Electric Dreams,Philip Oakey,Unknown
anthropic/claude-3.5-sonnet,20241121210636,"Harder, Better, Faster, Stronger",Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121210641,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210641,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210641,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121210641,Three Little Birds,Bob Marley,reggae; roots reggae
anthropic/claude-3.5-sonnet,20241121210641,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3.5-sonnet,20241121210641,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210641,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3.5-sonnet,20241121210641,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3.5-sonnet,20241121210641,Imagine,John Lennon,classic rock; rock
anthropic/claude-3.5-sonnet,20241121210641,Lean on Me,Bill Withers,classic soul; funk; quiet storm; soul
anthropic/claude-3.5-sonnet,20241121210647,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3.5-sonnet,20241121210647,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121210647,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
anthropic/claude-3.5-sonnet,20241121210647,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3.5-sonnet,20241121210647,Imagine,John Lennon,classic rock; rock
anthropic/claude-3.5-sonnet,20241121210647,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3.5-sonnet,20241121210647,Three Little Birds,Bob Marley,reggae; roots reggae
anthropic/claude-3.5-sonnet,20241121210647,What a Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
anthropic/claude-3.5-sonnet,20241121210647,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3.5-sonnet,20241121210647,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,Unknown
anthropic/claude-3.5-sonnet,20241121213124,Walking on Sunshine,Katrina & The Waves,new wave pop
anthropic/claude-3.5-sonnet,20241121213124,Here to Help,Arcade Fire,Unknown
anthropic/claude-3.5-sonnet,20241121213124,Digital Love,Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121213124,Curious,Franz Ferdinand,Unknown
anthropic/claude-3.5-sonnet,20241121213124,Think,Aretha Franklin,classic soul; jazz blues; memphis soul; soul; southern soul; vocal jazz
anthropic/claude-3.5-sonnet,20241121213124,Information Machine,Kraftwerk,Unknown
anthropic/claude-3.5-sonnet,20241121213124,Connected,Stereo MCs,Unknown
anthropic/claude-3.5-sonnet,20241121213124,"Harder, Better, Faster, Stronger",Daft Punk,electro; filter house; rock
anthropic/claude-3.5-sonnet,20241121213124,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
anthropic/claude-3.5-sonnet,20241121213124,Binary Sunset,John Williams,Unknown
